date,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed
2011-08-01,102100.64550497718,96307.29923398962,107893.86129084164,64287.55734042695,5.085487641204854,5.227996812463754,5.435817663952294,188.96139327430984,61361.24853566106,58572.76787054601,242.54702964184324,4938295.735796159,27905.357301957094,867.3648446523518,89.9550574699045,1266.3628703130623,6887.413456403234,34577.13450849705,-6.072266061405156,4935235.3481151555,80491.8667221131,7689973.355643512,4936053.719861225,40295.20246292707,7742863.592103326,32.52023816208985,102103.88501053824,96352.76741339214,108126.1689682659,64366.08248612781,5.119220790737906,5.280944391821866,5.454310997825511,188.83000878078292,61383.158060644004,58590.2649031925,242.52775151621927,4892024.774699451,28034.969515277957,867.9155527914221,91.58673972753029,1243.255284412986,7004.273350939852,34478.28638309705,-6.837471867627006,5043741.634806352,79422.42584564029,7718130.206327207,4801036.221363067,41019.91230818868,7727607.492115906,32.4943319494156
2011-09-01,102402.95335745055,97001.11243272753,108665.4727202442,64662.32412213404,5.063348515328756,5.2035312886216625,5.414507811076951,188.66395203535137,61508.39355815241,58910.144321456515,243.23618276254606,4938285.99159294,27905.184092929696,867.6680051895914,89.96758406024038,1266.2460092767767,6887.54579780084,34577.251005252285,-5.805315166455761,4935237.952112069,80491.858284711,7690303.6961305775,4936053.018091793,40295.073988663615,7742776.662006081,32.48023925651685,102463.04854015444,96949.4948313221,108882.1676145479,64724.89794738541,5.097503947628793,5.256835092484038,5.433164008315324,188.55539204839826,61553.55093590712,58881.709047147924,243.18588466944,4906405.718836728,27991.616056091512,868.0500607647648,91.05610880189583,1251.4289067266977,6964.573392450894,34514.29196455246,-5.164792279160931,5006624.913939169,79792.88981560893,7727679.942378643,4863415.632713719,40766.167988248475,7727887.669704565,32.45314095027107
2011-10-01,102705.9375945905,97665.67904561565,109449.31380538388,65036.040754111375,5.041696422725235,5.179685709739817,5.393736818153268,188.35752006031555,61657.728228288855,59232.804099849294,243.90043558971652,4938080.718973251,27904.722321937712,867.997868758854,89.98146729270466,1266.1188404309346,6887.897825484934,34577.377786728815,-5.104290736447591,4935292.732641729,80491.84490891111,7697260.403834565,4936038.255855657,40294.93416897755,7740945.599550471,32.44199466319995,102829.13297746016,97543.39144408808,109673.70096875896,65095.02152784279,5.076192310266492,5.233159091329557,5.412194769360119,188.23765561091804,61725.97354531359,59170.883284497155,243.82678864974088,4932010.473039743,27914.29955886364,868.0918047888949,90.13555716449255,1264.7726081204241,6897.510779559058,34572.90318591188,-2.3689483927889077,4943862.996840859,80419.27304902181,7743982.498898555,4960471.991787287,40341.00542069044,7728177.838963412,32.412015217072835
2011-11-01,103039.94290138815,98329.60402194638,110295.94355998775,65431.45660120941,5.019098020481957,5.154879437865069,5.372125713539479,188.02633329924353,61824.49854402061,59554.52901077792,244.58422386738786,4937628.742053246,27903.890962531517,868.3783821183915,89.99772928336611,1265.9721310219581,6888.531253814191,34577.524058064126,-3.8469334923998124,4935413.345818464,80491.82538543241,7712577.811011179,4936005.753117822,40294.77285189032,7736913.910423853,32.40302333812924,103214.52989520507,98129.95142919179,110504.94855185875,65477.99132180524,5.054100461488948,5.208771746565522,5.390735844644247,187.88280035215033,61906.37204899192,59457.59867172905,244.471494038619,4970289.407989213,27800.374881774645,868.0087127319182,88.7421353604966,1285.246757362297,6796.438374950024,34661.78697610074,1.7147496071717419,4849045.206983719,81360.8522683543,7767748.5156971365,5098238.838653014,39700.13820190683,7728899.817207586,32.37101769257978
2011-12-01,103393.13228009296,98935.02557784104,111149.11624602386,65820.98850184187,4.9970209666339525,5.130721557068009,5.351074276821496,187.69622384438867,62003.00917797904,59847.1643784072,245.24357793341895,4936923.33334596,27902.695558274856,868.7868682072889,90.01541330791814,1265.8146236318714,6889.441826248666,34577.681103224204,-2.042069643130313,4935601.58628155,80491.8006698774,7736483.899194593,4935955.0262651015,40294.59964982321,7730621.585752705,32.36590522157456,103620.42700966548,98695.50480971651,111364.98696734567,65869.31363308165,5.0324397348562195,5.18485810113717,5.369552328037251,187.48551621800055,62094.93001061157,59733.29349306297,245.09815322114417,5022234.182720394,27645.57338700084,867.7908695040823,86.87297451173343,1312.0982453356237,6661.938171899389,34778.41039726351,7.065146323882063,4722889.973347543,82614.32730182075,7798221.999740461,5277472.802686837,38849.97961315654,7730050.628431154,32.330314437545134
2012-01-01,103799.0,99507.0,112064.0,66229.0,5.4,5.76,5.51,187.6,62210.0,60123.0,245.85,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,32.0,104057.25920044318,99238.74554059572,112256.18837375625,66270.85252163441,5.008845122175014,5.1574262260421,5.332775761396466,187.3564280712347,62298.142946517684,59999.05287503488,245.74618243492014,5084764.654765272,27460.69042310804,867.450487367458,84.61109653481513,1344.8424644324252,6499.4097874546005,34919.81855839615,13.462630111853992,4570215.720008354,84127.03200195906,7834462.422250195,5485834.463737908,37822.48574760662,7731657.928509997,32.2915541980784
2012-02-01,104255.3424288911,100011.75328355677,113009.679778146,66639.14373650907,4.95078872972061,5.080358650086214,5.307162739424522,187.0020508144208,62445.361895629016,60364.68531339777,246.59944939660022,4934509.209420605,27898.848614623766,869.7564816968936,90.05828889697365,1265.4406885725873,6892.371573348598,34578.05397942292,3.758434011100053,4936245.795443035,80491.73016400142,7818297.662938186,4935781.425490945,40294.188396780024,7709087.346042519,32.29132898981029,104512.6823047448,99695.05783560757,113090.92686419112,66648.4524551153,4.983158987267909,5.132587325385033,5.313932503027357,187.19541865306144,62588.68387362636,60208.60167792135,246.64745249153347,4921630.804887032,27933.668601426223,869.4842882363693,90.47135873295208,1259.3137032777363,6924.539761892443,34548.865642953904,4.214872709403416,4965399.510812704,80195.40046875576,7845446.780280488,4854474.946916877,40496.625659089026,7699805.522033138,32.27753748678932
2012-03-01,104727.77220870291,100429.42493439629,113914.7576012144,67026.24717067686,4.928902045571828,5.0566164435509355,5.28644656137652,186.67604509417504,62689.21626846544,60564.06921847049,247.23078362218118,4933029.927544175,27896.55677844098,870.2294482010619,90.0807662100069,1265.2581270683036,6894.116761121587,34578.236116696906,7.211180383751576,4936640.539956017,80491.68761449368,7868429.931407574,4935675.050198649,40293.987473657704,7695892.000187052,32.257560026020286,105009.11882796974,100153.81513161468,113988.81393078277,67052.75864840572,4.962264579106579,5.109881367951661,5.295034520046485,186.78660326999898,62840.570340772974,60425.79397301462,247.28982723384752,4916104.169627994,27946.567718224724,869.9345966168306,90.72915945275422,1254.9329068055442,6943.63542329566,34531.46416495191,6.471945339753204,4981977.20965281,80033.44833192538,7876719.680505984,4834655.983078802,40610.87635027711,7690210.121077277,32.24213327752593
2012-04-01,105280.10724982379,100827.13816829442,114894.84489340571,67443.5158290813,4.905334537647496,5.031118024272969,5.264184507270115,186.32676220068137,62973.60269531033,60753.30526232209,247.90383830665934,4931373.712070542,27894.01832195789,870.6935153013188,90.10569207657558,1265.0786899937789,6896.049544679382,34578.415315483166,11.032932190043729,4937082.498219654,80491.63497060051,7924558.387916574,4935555.951818039,40293.78971403851,7681118.390398566,32.22233642614456,105552.29140437482,100589.21628247734,114901.3672109177,67463.91482175986,4.9393021117441664,5.085262709965398,5.275135295392953,186.39764447969023,63115.548137123136,60635.481299718245,247.95977139253733,4905868.772076881,27972.585081773523,870.2793677990369,91.0725268677901,1250.519634104308,6967.496549839639,34513.09971166843,8.06556976612303,5003488.195518411,79823.04690136599,7906600.313745061,4806945.844354621,40751.695073758936,7680846.60656408,32.20798035231777
2012-05-01,105859.68494634014,101173.6858438674,115846.71275551239,67851.09846271363,4.882368229147983,5.00633381595425,5.242530753892737,185.9878645922911,63270.15582369189,60917.94677323361,248.55353517871436,4929829.185289747,27891.672899191683,871.0597902230694,90.13007984534934,1264.9365507705675,6897.835088203107,34578.55756118216,14.56076804285755,4937494.652020499,80491.57667980736,7976901.7431263225,4935444.8851310015,40293.63260589775,7667341.056623031,32.18917416814088,106134.03736325569,100992.97610940169,115810.69849801055,67878.35600664766,4.916748473960669,5.061040003128243,5.255077379879585,186.02066988205303,63407.81548631362,60829.173107647286,248.6170784321586,4895986.516372082,27997.277158765766,870.5126752635671,91.42259186595619,1245.658113272325,6992.003365839696,34492.88264668405,9.270396247656244,5025848.79792651,79605.88589566843,7931890.3110279115,4779274.042949481,40899.307039634106,7672557.468483098,32.17472424762479
2012-06-01,106503.55863412065,101502.35463162955,116824.32193740654,68276.54937434343,4.858482162767882,4.980620605345831,5.220047478905707,185.63665273488587,63596.5421829223,61074.27549265887,249.2233395853715,4928432.776325372,27889.57359340649,871.3083541761505,90.15490263839644,1264.8391850476742,6899.432878913422,34578.65551764888,17.71361387804029,4937867.280470188,80491.50853850023,8024225.429514688,4935344.46971832,40293.52418841609,7654884.950221891,32.15593103035355,106760.64625407362,101375.00822664137,116715.95061082003,68298.9072706894,4.893331399482737,5.036015648178301,5.234363249147559,185.6614189235376,63720.05861551346,61013.82744710168,249.284481513731,4884904.991669383,28027.11960731895,870.611409514992,91.80647328255152,1240.751403690286,7018.272717099783,34471.765614371354,9.815190777784583,5049998.823023415,79368.42911120076,7949455.52683722,4748282.454840586,41058.742260579435,7666243.622634415,32.14255605155682
2012-07-01,107168.67070713565,101801.6879665744,117755.5100291226,68692.78589899857,4.835227071647829,4.955645988694675,5.198190730951271,185.29568364752132,63929.690898372595,61217.28437810426,249.8701840497167,4927408.010644071,27888.056329047915,871.3807302670608,90.17793417780953,1264.809100943411,6900.587109552394,34578.686765394224,19.985325952947214,4938140.736425743,80491.43463891579,8058954.2653568955,4935270.779222521,40293.48917739352,7645743.940599648,32.12481739258254,107426.59086011334,101736.92137784716,117601.92669804937,68722.59568059343,4.851123611266314,5.008699727315335,5.241846765376126,185.19182021864765,64047.87464557179,61188.61173939175,249.966184270244,4874923.112613758,28054.4555065307,870.6699424809498,92.16880770880829,1235.6270452695494,7043.659432026955,34449.94219954996,9.564568531281097,5073714.528218357,79136.30772774671,7955201.538743248,4718773.202805919,41216.76921040065,7662993.657969897,32.09385733954008
2012-08-01,107897.77679302049,102101.82489650778,118692.85912917329,69127.93926551682,4.811062746307714,4.9297540588630095,5.175509154718951,184.94211969748088,64289.708205159564,61361.81299599249,250.5373437582611,4926825.9681093935,27887.229399940603,871.2374064502488,90.20005717036611,1264.861244448046,6901.215179815034,34578.63656840966,21.211088618231777,4938296.052475784,80491.349736854,8078679.381839644,4935228.924970464,40293.54375181865,7640552.067394631,32.09382760785431,108139.08973519225,102101.02469702723,118477.48693068657,69157.21773643383,4.805864596459838,4.9787617337793355,5.23750995397715,184.75208684879266,64382.520338358445,61368.67854483835,250.58261273664678,4885250.380403787,28024.04379223433,870.2865556094744,91.78855598449329,1242.3300811355136,7012.589576127364,34479.21517541589,9.581456007304533,5045549.384659773,79421.96718567517,7947639.568030716,4800549.071287815,41018.885193077105,7667179.173768094,32.036898162863494
2012-09-01,108667.7809585547,102402.98768179501,119595.26899079588,69568.60597515937,4.786772454664876,4.903785128433039,5.1527355859430015,184.58719826592136,64663.609400541885,61508.43376863311,251.20339151639791,4926870.3080969155,27887.368405943555,870.8273306192299,90.2198129886725,1265.0152122903007,6901.107194467771,34578.485437952826,20.975342291377043,4938284.219663972,80491.25583288116,8077176.641782505,4935232.113840559,40293.709383020636,7640947.590502747,32.06408754985514,108888.27164604608,102462.72671356164,119317.23211806598,69594.62623308954,4.782037287706019,4.953177472352206,5.214926942115919,184.39326823498192,64732.418587577704,61548.53034520509,251.21807768146712,4900678.157768425,27982.453460026354,869.466347877097,91.26065010831866,1250.8669729496241,6971.544255097115,34514.86134706259,8.563396604230713,5008153.316786341,79792.34730610318,7921140.938003211,4863003.760978401,40765.53603524651,7676797.222620915,32.00577191358326
2012-10-01,109450.35265678554,102705.26728185614,120426.11129888921,70000.67686716434,4.763155587274771,4.8785893654225525,5.1306146346374515,184.24233048033318,65036.63275961679,61657.4513399439,251.8470424499153,4927644.518233799,27888.62531526278,870.133592704718,90.23604598393308,1265.2775685313345,6900.147467267694,34578.22680392562,19.049588374291847,4938077.622696841,80491.15607973322,8050938.89692744,4935287.787566546,40293.993327985736,7647853.629605023,32.0365631376536,109669.9036528199,102831.76038975573,120115.72588481198,70033.8137629091,4.7587930414392225,4.928197590116886,5.192646621163607,184.00987516238504,65089.34836539967,61733.02053036261,251.83622578615285,4928104.627335546,27908.086038802987,868.2766250228394,90.33831962364269,1264.6798470976116,6902.232824341455,34573.008037643616,6.877184824292182,4944905.2767048525,80418.6432256689,7873435.593982451,4960191.120170767,40340.8843650943,7693337.290582224,31.975583628163296
2012-11-01,110296.07815702927,103038.99916217139,121231.27843305765,70453.3387948594,4.738647816239289,4.852496119603151,5.107677331935081,183.88441879478498,65431.542827075966,61824.105855405214,252.5113588432697,4929339.610104801,27891.293366634745,869.0656063941336,90.24918562664845,1265.6827551844362,6898.11246738721,34577.82660486798,14.989180151496825,4937625.29063482,80491.04350963935,7993492.8397479905,4935409.681756741,40294.43302943504,7662974.027588077,32.009488005980764,110488.4077760163,103222.04005482508,120874.5058343806,70475.93199611476,4.734887649650357,4.902612845680137,5.169944384926405,183.60405673813898,65455.14354641116,61930.97967122289,252.45996243473755,4969005.455373337,27798.327568771474,866.693889622955,88.93797741471246,1285.7259281264082,6797.984490197209,34661.32522762824,4.641545484808158,4849387.83808173,81360.13143283408,7802376.011688905,5098146.50785543,39700.64045920902,7717446.83397987,31.94632425352061
2012-12-01,111148.87715567808,103392.40010660177,121949.73327673748,70897.75354384893,4.714839984676832,4.8271975056225065,5.0854090185888055,183.5364524753093,65820.84784388867,62002.7240921341,253.15362728492104,4931979.657509783,27895.400913075588,867.6498335206629,90.25775939054571,1266.2208576339815,6894.980761154888,34577.294560356895,8.753345109894212,4936920.799593762,80490.92508120941,7904022.626814083,4935599.527498646,40295.01784065686,7686523.524541312,31.984674598758257,111334.39061145455,103634.77449014384,121581.6554814168,70913.69177221574,4.711532418372504,4.877608257347775,5.147585311618364,183.1671323052241,65825.46240941508,62140.91571834592,253.06743959864372,5024308.1805754285,27648.804539053417,864.7508809906535,87.0562269828633,1313.2359985406126,6659.461273774226,34777.29585985918,1.9952738875839682,4722336.540500832,82613.51175667609,7706484.253003666,5277621.9424473755,38851.20017678407,7748550.916825111,31.91815966400751
2013-01-01,112064.0,103799.0,122620.0,71363.0,4.64,5.4,5.76,181.1,66229.0,62210.0,254.4,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,31.2,112208.34236461039,104080.03018830782,122240.47427861087,71344.75613607776,4.686362312773356,4.8491918722728045,5.10970092794635,183.00684752830657,66203.20903367587,62369.11258687791,253.6980731151711,5090803.371312555,27470.10908338094,862.5259535282842,84.7756397429555,1346.7004099593767,6492.217760887951,34917.98976245205,-0.9724931339714082,4568604.308730421,84126.11805056783,7585585.982750676,5486268.706569495,37824.49247431001,7785523.922704053,31.892738425345474
2013-02-01,113010.63937364481,104256.663954028,123209.61574701681,71834.80215200555,4.665395484557844,4.7748035063975305,5.039190006739917,182.8119055131318,66639.57998807388,62446.036315256104,254.4796684576999,4941000.461477691,27909.316859476538,863.398845019745,90.25993575948932,1267.8391810001222,6884.3737999490995,34575.69293504312,-12.336796697688108,4934513.618917501,80490.64946986045,7596573.665644584,4936248.212569579,40296.778990627856,7766990.023204901,31.93799753921725,113087.94766662038,104501.81584930647,122766.24581583464,71729.08292178575,4.659219669148519,4.823474869920527,5.089817576560342,182.82050540878078,66658.15941767594,62572.96963388252,254.583733382259,4932037.93108961,27949.86870881573,862.6098685037838,90.61066958173564,1261.9178084558505,6912.180732768097,34546.29632434441,-20.47595435046581,4962622.397443619,80194.38441535883,7410963.6098470865,4855223.322025793,40499.4477452195,7792638.186789689,31.892860863743323
2013-03-01,113885.66049693893,104713.68972501767,123676.19762292756,72253.07578279369,4.642976559227379,4.751108776675657,5.018239518065862,182.48211286535653,67014.012816287,62681.85356505519,255.07821001069033,4946325.180058939,27917.49950968932,861.042380213271,90.25291734511578,1268.7374095388132,6878.137779060321,34574.80335690153,-24.726857735885343,4933092.730531732,80490.51081475681,7405880.658605951,4936631.112321513,40297.75748714456,7814487.059126646,31.919070827672755,113985.75486580322,104995.9997012872,123282.21363816061,72109.49019432915,4.6369896595033415,4.799998938835328,5.069948319151148,182.39013849466815,67062.09341253,62818.817047012635,255.2123131062992,4931016.506345662,27969.73128774147,861.1639632361458,90.83626744652689,1258.2640211518494,6925.971555177238,34528.17262929911,-28.740236763469127,4977997.889619466,80032.32642104031,7231534.888620786,4835728.327602944,40614.49404570214,7823229.734881468,31.872408883842947
2013-04-01,114867.46760878159,105266.65041909333,124125.51334664701,72693.50870602614,4.61810378712859,4.724862964636384,4.9949954963328445,182.11497897399303,67432.23965791584,62966.47666353904,255.74084548703289,4952501.307909131,27926.97646745426,858.3807605992389,90.23850933794348,1269.7531532443202,6870.916071634646,34573.796791177374,-39.06883641595119,4931444.6457940545,80490.34660406284,7166036.243448125,4937075.236680053,40298.86501763486,7869578.75466342,31.899766330041412,114898.64502741682,105537.97603725205,123747.7794023506,72457.77855179388,4.612810520691301,4.774716666997914,5.049145513277659,181.98158937870247,67475.71005775194,63091.22271719997,255.87024734048703,4925084.212500986,28002.374052436662,859.8084740187248,91.14029939344022,1254.5046034115198,6944.786436404109,34509.15764563686,-37.145448662145526,4998360.600988491,79821.81543893168,7031274.524922425,4808327.624609701,40756.029986193804,7852250.357781322,31.854007970091075
2013-05-01,115821.62272693547,105847.20921407199,124498.88887800102,73082.3500635241,4.593990998618505,4.699459912337629,4.972457810775019,181.75758112453286,67840.95804683983,63263.4654553227,256.3822125854307,4958270.563927548,27935.817389000582,855.9576601047138,90.21731378091059,1270.679540170549,6864.179919949309,34572.8779537072,-52.438777626103146,4929905.133926543,80490.17668765572,6912256.168754525,4937490.1028373735,40299.87652060275,7921041.115028288,31.88279975430727,115809.40414556557,106118.65149197374,124153.85026543403,72759.8343007293,4.589159113965417,4.749936681470866,5.028251694097212,181.58559869813766,67892.76630464024,63380.25000725778,256.51732913573096,4918890.30206956,28032.721295299085,858.7090122998095,91.44368021801365,1250.158679405338,6964.987474617266,34488.42608799665,-44.45893408473859,5019736.976164287,79604.54118848669,6813855.411468391,4780921.051521551,40904.210084809354,7876861.651999547,31.837303472546747
2013-06-01,116802.0995858127,106492.4058148923,124827.46222986643,73429.80357870845,4.569040804391014,4.673215150265109,4.949129710241674,181.38598643345307,68267.74114826787,63590.47698712791,257.0452213346653,4963495.553911388,27943.812520270338,853.8309030629184,90.18726490769816,1271.49514196713,6858.089434951609,34572.06777954165,-64.51655649319846,4928510.8581888685,80489.9894202139,6635166.361357353,4937865.830784308,40300.769160017226,7967648.5720345685,31.867108590965902,116715.85753293883,106744.13130311877,124509.96903626042,73006.77833821939,4.564763146413326,4.724461359147694,5.006769322100509,181.2069463531902,68316.30921347186,63689.81470466805,257.17629125274664,4910415.786707729,28066.535168089325,858.0333367546485,91.77337973263151,1245.5568526935988,6988.23536763285,34467.002226670906,-49.870867264756164,5043191.326333001,79366.96746690854,6584257.860960922,4750116.932797131,41063.98566601428,7893802.615727321,31.82248629893178
2013-07-01,117736.41723219016,107159.02160978907,125096.01423383658,73698.40627509955,4.544872590996258,4.647830568308634,4.926521748249016,181.02406694133663,68685.36592698719,63924.36317185568,257.68724268733354,4967339.500537356,27949.68108270347,852.3476802225886,90.14967654789962,1272.0677101951944,6853.620679661334,34571.49721298453,-73.36332956861415,4927485.110514598,80489.79657953103,6359865.446224082,4938142.248007577,40301.39893813742,8001936.987244256,31.853770834369154,117604.03533640398,107408.99526947798,124813.622171342,73182.15209466389,4.53792847337957,4.680279427029057,4.988468687400888,180.95662114190407,68743.01208966461,64014.33637993981,257.7708789001227,4901407.983878474,28095.345667480582,857.8677867800669,92.10676436784391,1240.5233181937488,7012.501163344329,34445.086152941185,-52.322881212920755,5066647.101344458,79134.7867070472,6348285.746778707,4720677.726249389,41222.11613981582,7899241.521709954,31.811826319423904
2013-08-01,118677.2269023615,107889.8334370288,125328.69466762943,73890.34596537777,4.5198852741358175,4.621622928310072,4.90313248855068,180.64758832181693,69121.99930752636,64285.24088242402,258.3512302891684,4969536.655643157,27953.015164967826,851.6284744272273,90.10139008167826,1272.352228591163,6851.084924785458,34571.210407147344,-78.35742743689175,4926898.805109618,80489.58499200057,6075544.627490938,4938300.244569078,40301.717570609166,8021535.862793658,31.841965896288443,118472.22556033081,108126.55856460847,125087.48446829447,73277.7606842902,4.508163342903495,4.633583426679756,4.958416465128219,180.73495767179745,69165.85153349736,64362.93446549981,258.30203595474023,4910455.904183531,28062.93532853646,858.291531312861,91.68988931949303,1246.9269231261171,6982.958655481105,34474.651636245086,-49.23493647977901,5038823.348487806,79420.38326961301,6115664.375322989,4802361.596662644,41023.91285696068,7891944.043079218,31.793717072777323
2013-09-01,119583.18596135061,108661.61739622643,125522.16569884693,73979.2889554848,4.494894535663457,4.5954479775527695,4.879720931464275,180.26846555012318,69564.13447504168,64660.06328770908,259.01594741718736,4969399.221742496,27952.762142967505,851.9590223153951,90.04284018599239,1272.2400253322799,6851.28443371818,34571.314882788945,-77.90465055650435,4926935.479000404,80489.36056093036,5799051.453136151,4938290.361065396,40301.60687054804,8020309.976035082,31.832240505235966,119308.13284752888,108879.90009703978,125321.67988048075,73278.4319347347,4.48368010264128,4.607831055901885,4.93523715896076,180.3530441075756,69595.61892809467,64723.12616344544,258.9355317397431,4921992.072804436,28015.29933281016,859.672897346997,91.08571010357264,1254.6424171537817,6946.529697385557,34511.10258570327,-41.00359973074822,5002465.746846714,79790.63720883922,5890062.869851963,4864536.440523479,40769.68385240395,7866287.299060809,31.782270433862987
2013-10-01,120417.41236229328,109445.90549518539,125678.10797221569,73952.08427157157,4.470716495370782,4.57015727936932,4.8570489311874665,179.89895203095125,69997.5604317569,65033.99875174818,259.6600639751293,4966538.209307248,27948.3285120911,853.4907007930054,89.97577517133215,1271.6732056650376,6854.6713788563475,34571.86807989618,-71.10795401036397,4927698.933049664,80489.13083349436,5546231.597820025,4938084.625343919,40301.003602059754,7994789.500537155,31.824875225015838,120102.70584713918,109667.7947960702,125523.1755776387,73175.55728699507,4.459863010734715,4.5827514481500655,4.912395929653847,179.9454310000183,70024.16998476454,65093.84279204309,259.55506598489285,4942650.251259236,27930.468118391203,861.941584144025,90.08152021086165,1267.1574346938269,6885.202764546306,34570.52467297428,-26.739971027471153,4941023.808704311,80416.8087532847,5678039.027205431,4961237.091981759,40343.635480630895,7820223.458915612,31.772465298558025
2013-11-01,121225.8845917875,110293.31939244302,125813.16395008023,73791.19923429814,4.445749413832845,4.544073854519792,4.833610782254941,179.5143071694641,70451.49751406698,65429.83409941342,260.32667328907877,4960240.872904366,27938.619548119135,856.5449861247571,89.89507130753674,1270.5307941328347,6862.080744268828,34572.98906915819,-56.30277040824171,4929379.361578189,80488.88017696916,5307775.002999926,4937631.783936894,40299.77727768289,7938616.67905568,31.81944763249125,120854.32006698812,110494.17915646532,125702.66738484189,72963.65362776651,4.435503072713848,4.557172868080525,4.889200065786921,179.5153355794171,70451.43683600753,65478.78996112052,260.1835509270084,4973796.909293946,27805.6647208534,865.1021144594868,88.59551815830791,1286.4180475939802,6792.431001790662,34660.59910762828,-6.081293912599294,4848109.24647383,81358.18074445969,5485152.689497444,5098491.057773222,39701.46550052624,7751460.671778316,31.764341740989877
2013-12-01,121947.21876947352,111147.5941990446,125924.59945590487,73491.96690282735,4.421613767103686,4.518889184040897,4.8109241380796295,179.13924495272266,70896.9708170249,65819.98099742125,260.97291401713494,4950413.811106473,27923.496672184556,861.1348082610922,89.80531048810822,1268.8068657373697,6873.617634884432,34574.68420368988,-33.28464097694797,4932001.6885023685,80488.6244587667,5106287.828315771,4936925.120418389,40297.920607017964,7850958.358861533,31.816373556154893,121552.44251062803,111349.6260618523,125857.28894119555,72638.00583442046,4.411811594611761,4.532280333999085,4.866414645574036,179.05500446313093,70870.22845183995,65871.91875729513,260.80037825964394,5016597.270325876,27636.884789706193,869.0636160312972,86.62729807132122,1311.7011684076833,6668.594573556444,34778.76355086117,20.5473248354523,4724394.174092407,82611.46229695412,5314967.140822447,5277067.448253431,38849.61924117681,7658700.788023592,31.758027761585055
2014-01-01,122620.0,112064.0,126026.0,73020.0,4.26,4.64,5.4,180.1,71363.0,66229.0,260.95000000000005,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,4935880.0,4935880.0,40295.35,7721315.0,31.1,122198.38506032397,112234.22269685914,125997.25243734027,72203.98076864597,4.386423541596147,4.5040818930587445,4.828171195722054,178.87334134051088,71279.21333148422,66275.89883230801,261.44651204451264,5068323.145088094,27435.46269425415,873.6765474401673,84.2631661994356,1342.5826783829011,6518.681734691884,34922.003675466876,52.10484454622443,4574603.097945726,84123.99886033399,5170183.069684172,5484652.152187233,37820.11776960389,7541559.965441842,31.75512462729135
2014-02-01,123211.52869074892,113011.61404730982,126118.80125945386,72371.13737836404,4.371855463324721,4.467056199189642,4.764047413086593,178.3554378058036,71835.44810562512,66640.13803983592,262.31337363595617,4916787.373895466,27871.81811278312,876.4123620450653,89.58262284514394,1263.0513310213514,6913.03237942241,34580.3520691748,45.27334676436325,4940974.819238333,80488.0592870158,4809385.550514476,4934507.046000818,40291.70721171717,7549300.83407288,31.817064409344002,122772.67007151054,113081.98975608895,126043.07766378485,71634.88344810069,4.359181249962611,4.4786887247248055,4.8079960588809545,178.66911518958796,71742.2632501223,66645.21692946137,262.35578262120936,4893278.319910634,27890.190734687545,881.1842968312769,90.02230446364877,1254.9918547768164,6957.7307057665,34553.080231031774,70.60526835466877,4972965.300362955,80192.23921540198,5022983.378391337,4852436.118798098,40492.03237111017,7366566.752864857,31.778372787444464
